orderid,productid,quantity
10493,100,3
10493,31,4
10494,5,7
10494,120,3
10494,87,2
10495,37,6
10495,115,2
10495,101,6
10496,115,7
10496,74,6
10496,50,4
10497,23,2
10497,90,3
10497,140,7
10498,11,5
10498,50,4
10498,107,6
10499,31,5
10499,94,7
10499,25,3
10500,93,7
10500,144,4
10500,58,7
10501,69,4
10501,135,6
10501,18,6
10502,133,6
10502,72,7
10502,146,7
10503,86,6
10503,145,4
10503,5,4
10504,28,6
10504,69,3
10504,116,5
10505,20,5
10505,131,4
10505,49,4
10506,90,2
10506,68,4
10506,30,3
10507,79,6
10507,16,4
10507,127,7
10508,88,7
10508,55,6
10508,78,5
10509,29,5
10509,121,2
10509,107,7
10510,106,2
10510,115,2
10510,23,3
10511,19,6
10511,14,3
10511,21,7
10512,19,6
10512,38,3
10512,62,2
10513,128,4
10513,98,4
10513,54,5
10514,64,6
10514,51,4
10514,72,5
10515,11,6
10515,88,7
10515,115,2
10516,20,4
10516,50,5
10516,71,6
10517,5,3
10517,33,7
10517,65,5
10518,69,2
10518,17,6
10518,105,7
10519,35,4
10519,106,7
10519,112,6
10520,78,3
10520,11,5
10520,75,3
10521,125,3
10521,115,2
10521,18,5
10522,41,7
10522,21,3
10522,81,3
10523,77,7
10523,101,6
10523,44,2
10524,9,3
10524,1,3
10524,5,4
10525,16,2
10525,2,2
10525,49,3
10526,131,3
10526,86,4
10526,4,2
10527,51,6
10527,40,5
10527,125,6
10528,114,6
10528,36,6
10528,140,6
10529,108,5
10529,78,7
10529,24,4
10530,82,4
10530,56,2
10530,47,7
10531,50,6
10531,48,6
10531,10,6
10532,130,2
10532,150,4
10532,130,6
10533,141,4
10533,120,4
10533,93,3
10534,77,5
10534,46,6
10534,118,4
10535,85,3
10535,33,6
10535,49,6
10536,118,5
10536,19,7
10536,85,6
10537,24,4
10537,19,3
10537,145,3
10538,42,3
10538,73,2
10538,37,4
10539,108,3
10539,8,5
10539,67,7
10540,3,3
10540,135,6
10540,126,2
10541,18,4
10541,71,7
10541,113,6
10542,58,2
10542,43,4
10542,67,7
10543,131,7
10543,23,7
10543,90,5
10544,109,2
10544,141,5
10544,76,6
10545,50,7
10545,10,4
10545,54,5
10546,77,7
10546,58,5
10546,109,5
10547,69,7
10547,120,2
10547,82,2
10548,35,7
10548,142,3
10548,85,3
10549,53,6
10549,46,7
10549,39,5
10550,88,2
10550,63,2
10550,47,7
10551,34,4
10551,56,7
10551,86,7
10552,98,2
10552,84,6
10552,23,3
10553,78,4
10553,90,5
10553,45,4
10554,63,3
10554,2,6
10554,102,6
10555,114,4
10555,51,3
10555,13,3
10556,49,5
10556,147,3
10556,41,4
10557,138,6
10557,63,5
10557,131,3
10558,140,5
10558,150,3
10558,57,6
10559,93,3
10559,46,6
10559,136,6
10560,105,4
10560,132,2
10560,26,4
10561,54,3
10561,40,3
10561,28,3
10562,135,4
10562,19,6
10562,125,3
10563,127,5
10563,12,3
10563,57,7
10564,114,3
10564,139,4
10564,92,3
10565,46,3
10565,110,6
10565,29,6
10566,23,7
10566,136,7
10566,88,3
10567,121,5
10567,21,3
10567,50,5
10568,140,2
10568,113,6
10568,133,3
10569,109,7
10569,92,7
10569,26,4
10570,121,7
10570,12,2
10570,107,4
10571,88,3
10571,22,2
10571,13,2
10572,102,5
10572,69,2
10572,1,2
10573,9,6
10573,107,5
10573,112,4
10574,113,7
10574,89,4
10574,105,2
10575,82,2
10575,47,5
10575,112,2
10576,86,7
10576,136,3
10576,118,5
10577,145,3
10577,38,5
10577,42,6
10578,1,3
10578,12,3
10578,30,2
10579,78,5
10579,80,5
10579,82,6
10580,25,5
10580,57,6
10580,101,4
10581,10,4
10581,70,5
10581,57,7
10582,31,6
10582,126,5
10582,33,2
10583,115,2
10583,14,7
10583,89,7
10584,10,5
10584,142,3
10584,104,5
10585,18,3
10585,50,4
10585,16,4
10586,104,3
10586,113,6
10586,87,7
10587,109,3
10587,138,6
10587,34,5
10588,67,2
10588,107,3
10588,29,6
10589,49,6
10589,62,7
10589,125,7
10590,11,3
10590,134,6
10590,45,5
10591,96,7
10591,4,5
10591,87,6
10592,50,6
10592,125,7
10592,18,5
10593,71,2
10593,139,2
10593,147,2
10594,44,4
10594,2,5
10594,4,4
10595,88,2
10595,119,2
10595,79,6
10596,105,4
10596,37,5
10596,92,5
10597,79,5
10597,139,7
10597,24,6
10598,92,4
10598,89,5
10598,60,4
10599,63,4
10599,119,4
10599,120,5
10600,142,5
10600,148,7
10600,61,7
10601,49,3
10601,30,4
10601,52,6
10602,126,4
10602,115,4
10602,113,4
10603,60,7
10603,39,6
10603,50,5
10604,94,3
10604,129,7
10604,40,5
10605,75,2
10605,79,6
10605,10,6
10606,65,7
10606,29,2
10606,140,3
10607,133,5
10607,82,2
10607,76,7
10608,134,5
10608,54,7
10608,30,7
10609,102,3
10609,126,3
10609,117,2
10610,67,6
10610,99,5
10610,41,6
10611,1,3
10611,107,6
10611,66,3
10612,63,4
10612,43,6
10612,68,5
10613,65,7
10613,40,4
10613,13,5
10614,46,6
10614,147,7
10614,5,6
10615,139,2
10615,8,7
10615,147,5
10616,60,5
10616,56,5
10616,56,5
10617,133,4
10617,104,3
10617,123,6
10618,101,4
10618,49,7
10618,23,7
10619,52,6
10619,27,4
10619,74,6
10620,123,7
10620,106,5
10620,15,3
10621,125,3
10621,125,4
10621,9,4
10622,73,4
10622,27,4
10622,45,7
10623,105,6
10623,133,3
10623,100,4
10624,134,2
10624,33,2
10624,21,2
10625,52,5
10625,56,6
10625,56,3
10626,61,6
10626,90,3
10626,8,5
10627,45,7
10627,108,3
10627,46,5
10628,67,4
10628,149,4
10628,96,4
10629,146,2
10629,89,7
10629,101,4
10630,23,5
10630,7,4
10630,60,6
10631,109,5
10631,32,3
10631,134,5
10632,6,5
10632,102,3
10632,78,5
10633,108,2
10633,57,2
10633,70,7
10634,95,6
10634,76,5
10634,19,4
10635,133,6
10635,33,6
10635,129,7
10636,46,6
10636,38,7
10636,111,4
10637,12,6
10637,134,6
10637,71,6
10638,67,2
10638,99,3
10638,139,7
10639,131,4
10639,100,2
10639,72,3
10640,50,4
10640,83,3
10640,49,6
10641,111,4
10641,37,5
10641,148,6
10642,36,4
10642,72,6
10642,116,2
10643,60,4
10643,67,7
10643,74,7
10644,147,3
10644,64,5
10644,121,3
10645,92,6
10645,147,3
10645,37,7
10646,114,3
10646,86,4
10646,44,4
10647,148,7
10647,122,3
10647,120,5
10648,54,4
10648,144,6
10648,97,5
10649,83,2
10649,89,5
10649,54,5
10650,7,4
10650,62,6
10650,144,7
10651,14,5
10651,137,7
10651,137,4
10652,77,6
10652,77,7
10652,150,2
10653,30,3
10653,6,6
10653,44,2
10654,83,2
10654,130,5
10654,45,4
10655,10,3
10655,74,3
10655,117,5
10656,134,4
10656,65,3
10656,84,4
10657,70,5
10657,65,7
10657,47,7
10658,111,4
10658,107,3
10658,124,7
10659,78,7
10659,65,3
10659,36,6
10660,18,2
10660,6,3
10660,147,5
10661,117,7
10661,29,3
10661,97,2
10662,98,3
10662,28,5
10662,40,4
10663,24,5
10663,53,6
10663,41,3
10664,75,6
10664,50,4
10664,141,2
10665,5,3
10665,69,4
10665,35,4
10666,36,4
10666,85,4
10666,119,3
10667,69,2
10667,12,3
10667,105,3
10668,34,3
10668,148,7
10668,58,7
10669,124,5
10669,122,3
10669,69,2
10670,148,5
10670,13,5
10670,80,4
10671,85,3
10671,15,6
10671,93,2
10672,140,3
10672,111,6
10672,110,5
10673,95,5
10673,46,5
10673,37,7
10674,136,7
10674,62,7
10674,34,4
10675,44,4
10675,90,4
10675,105,6
10676,33,6
10676,122,6
10676,25,5
10677,120,7
10677,74,5
10677,22,3
10678,13,3
10678,41,5
10678,2,2
10679,14,7
10679,96,2
10679,31,7
10680,79,4
10680,85,5
10680,134,4
10681,106,3
10681,93,5
10681,97,6
10682,22,7
10682,58,6
10682,103,6
10683,144,2
10683,2,5
10683,144,4
10684,140,7
10684,146,2
10684,51,5
10685,150,7
10685,141,7
10685,144,6
10686,3,7
10686,147,2
10686,24,6
10687,91,5
10687,21,5
10687,76,7
10688,79,3
10688,36,7
10688,139,3
10689,115,7
10689,94,6
10689,117,7
10690,50,7
10690,31,3
10690,62,5
10691,149,7
10691,104,6
10691,133,6
10692,65,7
10692,111,6
10692,85,6
10693,65,3
10693,63,6
10693,95,2
10694,129,4
10694,112,7
10694,14,5
10695,54,3
10695,107,4
10695,40,6
10696,70,3
10696,80,2
10696,54,7
10697,128,2
10697,114,4
10697,59,7
10698,50,3
10698,91,4
10698,137,2
10699,142,6
10699,137,2
10699,23,5
10700,18,7
10700,139,4
10700,144,2
10701,23,7
10701,47,5
10701,91,5
10702,46,2
10702,42,3
10702,112,5
10703,117,4
10703,58,3
10703,3,3
10704,92,5
10704,104,7
10704,36,3
10705,120,7
10705,143,7
10705,29,5
10706,108,4
10706,86,6
10706,48,5
10707,52,2
10707,59,4
10707,85,6
10708,97,5
10708,59,3
10708,116,4
10709,66,6
10709,30,2
10709,18,6
10710,4,3
10710,141,7
10710,55,2
10711,137,5
10711,51,6
10711,4,6
10712,74,5
10712,8,6
10712,55,7
10713,73,4
10713,63,6
10713,44,3
10714,145,6
10714,130,4
10714,32,4
10715,103,5
10715,124,2
10715,98,4
10716,113,6
10716,115,4
10716,45,6
10717,143,7
10717,4,2
10717,31,4
10718,104,3
10718,88,5
10718,27,3
10719,109,2
10719,132,3
10719,141,6
10720,19,4
10720,84,5
10720,36,6
10721,76,2
10721,94,6
10721,39,7
10722,90,5
10722,2,3
10722,78,5
10723,2,2
10723,9,2
10723,53,5
10724,35,5
10724,133,4
10724,70,4
10725,16,4
10725,125,5
10725,30,7
10726,124,5
10726,91,6
10726,26,5
10727,74,6
10727,55,4
10727,65,6
10728,34,6
10728,107,2
10728,116,3
10729,21,4
10729,44,5
10729,137,5
10730,122,2
10730,96,4
10730,16,6
10731,36,7
10731,135,5
10731,41,6
10732,94,5
10732,61,7
10732,117,5
10733,123,6
10733,46,2
10733,149,6
10734,56,4
10734,63,5
10734,133,5
10735,62,2
10735,143,4
10735,92,7
10736,45,2
10736,66,2
10736,140,2
10737,16,2
10737,53,3
10737,112,3
10738,77,6
10738,114,5
10738,150,7
10739,65,5
10739,30,6
10739,125,6
10740,147,4
10740,105,6
10740,69,5
10741,88,7
10741,90,5
10741,133,5
10742,92,4
10742,116,4
10742,131,4
10743,23,5
10743,57,5
10743,64,7
10744,21,6
10744,33,6
10744,145,7
10745,121,3
10745,122,6
10745,63,7
10746,39,7
10746,15,3
10746,79,3
10747,67,7
10747,83,2
10747,133,3
10748,25,6
10748,32,3
10748,106,3
10749,147,4
10749,143,6
10749,18,2
10750,61,4
10750,70,4
10750,14,6
10751,52,7
10751,84,3
10751,38,6
10752,48,2
10752,84,6
10752,120,5
10753,97,2
10753,126,4
10753,99,6
10754,81,6
10754,32,3
10754,85,7
10755,105,4
10755,101,2
10755,72,2
10756,29,5
10756,114,3
10756,62,5
10757,20,6
10757,95,2
10757,12,3
10758,25,6
10758,109,2
10758,30,3
10759,88,6
10759,58,3
10759,79,3
10760,92,7
10760,94,3
10760,36,3
10761,55,2
10761,138,4
10761,16,5
10762,22,7
10762,128,5
10762,113,7
10763,53,7
10763,45,4
10763,33,4
10764,85,7
10764,124,6
10764,94,6
10765,65,6
10765,118,7
10765,10,6
10766,65,6
10766,38,5
10766,30,3
10767,1,7
10767,74,2
10767,22,4
10768,40,2
10768,133,3
10768,119,2
10769,113,4
10769,38,5
10769,41,3
10770,82,2
10770,57,5
10770,35,7
10771,143,3
10771,44,5
10771,130,7
10772,65,7
10772,140,4
10772,32,5
10773,96,4
10773,33,6
10773,81,4
10774,69,2
10774,126,2
10774,93,3
10775,115,6
10775,56,2
10775,9,7
10776,3,2
10776,130,3
10776,93,5
10777,66,3
10777,89,2
10777,144,5
10778,51,2
10778,134,4
10778,142,3
10779,136,2
10779,28,3
10779,139,7
10780,117,3
10780,30,2
10780,10,6
10781,71,2
10781,43,3
10781,136,5
10782,51,5
10782,131,2
10782,109,3
10783,36,2
10783,70,2
10783,67,6
10784,142,3
10784,10,2
10784,91,6
10785,53,6
10785,117,7
10785,143,3
10786,19,2
10786,45,7
10786,87,6
10787,3,2
10787,77,6
10787,32,4
10788,73,2
10788,91,7
10788,4,2
10789,98,6
10789,121,5
10789,28,5
10790,76,3
10790,113,4
10790,143,4
10791,123,4
10791,1,4
10791,64,5
10792,79,4
10792,71,3
10792,121,6
10793,148,7
10793,16,7
10793,33,3
10794,80,6
10794,146,4
10794,55,4
10795,137,7
10795,12,5
10795,137,4
10796,142,4
10796,127,3
10796,93,2
10797,117,2
10797,33,2
10797,118,3
10798,24,7
10798,98,6
10798,55,6
10799,77,5
10799,22,4
10799,6,3
10800,114,2
10800,59,4
10800,53,4
10801,68,4
10801,111,3
10801,54,2
10802,18,7
10802,150,7
10802,135,6
10803,28,4
10803,150,4
10803,13,4
10804,50,6
10804,39,7
10804,130,6
10805,74,2
10805,131,4
10805,9,2
10806,126,5
10806,20,3
10806,89,3
10807,98,5
10807,28,5
10807,83,6
10808,50,5
10808,8,6
10808,114,3
10809,34,6
10809,72,4
10809,114,2
10810,113,3
10810,1,3
10810,66,7
10811,31,2
10811,49,5
10811,91,7
10812,133,7
10812,42,5
10812,26,5
10813,92,4
10813,20,5
10813,99,5
10814,7,5
10814,69,4
10814,130,6
10815,132,2
10815,120,2
10815,21,2
10816,91,2
10816,103,4
10816,29,2
10817,89,6
10817,147,4
10817,115,5
10818,35,3
10818,109,4
10818,98,4
10819,29,5
10819,91,4
10819,23,5
10820,70,6
10820,39,2
10820,54,3
10821,101,2
10821,124,3
10821,130,3
10822,80,4
10822,40,4
10822,116,5
10823,17,7
10823,90,5
10823,88,7
10824,45,5
10824,46,7
10824,104,2
10825,5,5
10825,143,5
10825,84,7
10826,78,5
10826,78,5
10826,47,5
10827,66,5
10827,5,2
10827,29,3
10828,65,4
10828,114,6
10828,48,2
10829,5,5
10829,50,4
10829,8,4
10830,73,2
10830,126,6
10830,50,4
10831,82,6
10831,124,5
10831,15,7
10832,23,3
10832,12,2
10832,27,3
10833,25,5
10833,147,3
10833,57,7
10834,75,6
10834,22,7
10834,46,5
10835,148,3
10835,35,4
10835,110,7
10836,110,7
10836,24,4
10836,38,7
10837,86,5
10837,29,6
10837,67,3
10838,46,7
10838,95,3
10838,90,5
10839,71,3
10839,100,2
10839,94,2
10840,26,4
10840,34,4
10840,86,7
10841,108,6
10841,53,3
10841,1,2
10842,107,7
10842,11,2
10842,13,2
10843,64,2
10843,49,3
10843,2,3
10844,93,6
10844,140,7
10844,149,5
10845,102,7
10845,77,7
10845,72,6
10846,101,3
10846,118,3
10846,134,4
10847,4,3
10847,144,5
10847,35,7
10848,61,5
10848,64,6
10848,114,7
10849,53,2
10849,102,6
10849,98,7
10850,53,2
10850,77,2
10850,89,2
10851,13,4
10851,52,5
10851,23,4
10852,74,6
10852,125,6
10852,65,3
10853,87,6
10853,119,7
10853,23,3
10854,53,2
10854,137,6
10854,129,3
10855,112,3
10855,15,5
10855,139,7
10856,49,2
10856,142,3
10856,137,4
10857,95,5
10857,93,4
10857,83,3
10858,130,6
10858,70,4
10858,38,5
10859,97,3
10859,120,6
10859,42,6
10860,32,5
10860,139,4
10860,148,5
10861,82,7
10861,11,6
10861,78,3
10862,117,3
10862,105,4
10862,86,6
10863,121,6
10863,70,4
10863,138,3
10864,78,6
10864,141,3
10864,102,7
10865,52,2
10865,137,4
10865,145,4
10866,114,6
10866,97,7
10866,43,6
10867,46,5
10867,8,5
10867,75,5
10868,115,2
10868,120,7
10868,20,7
10869,51,7
10869,34,6
10869,129,4
10870,24,5
10870,28,2
10870,59,3
10871,83,2
10871,65,6
10871,54,3
10872,24,7
10872,77,3
10872,22,4
10873,138,7
10873,146,6
10873,62,2
10874,64,3
10874,142,7
10874,54,2
10875,97,6
10875,39,2
10875,56,5
10876,14,2
10876,17,6
10876,67,3
10877,117,4
10877,32,2
10877,125,5
10878,95,4
10878,78,4
10878,58,2
10879,109,6
10879,84,2
10879,29,5
10880,66,6
10880,20,2
10880,60,4
10881,126,2
10881,125,4
10881,101,5
10882,62,5
10882,121,6
10882,39,4
10883,75,3
10883,11,2
10883,72,2
10884,136,4
10884,132,3
10884,67,6
10885,69,4
10885,99,4
10885,66,2
10886,93,6
10886,143,3
10886,67,5
10887,146,3
10887,39,4
10887,64,3
10888,87,2
10888,82,7
10888,104,6
10889,58,5
10889,31,3
10889,36,5
10890,127,4
10890,137,3
10890,104,7
10891,81,3
10891,55,2
10891,14,2
10892,126,6
10892,41,4
10892,65,7
10893,73,3
10893,10,2
10893,16,4
10894,136,6
10894,67,2
10894,110,2
10895,111,3
10895,85,7
10895,94,4
10896,41,5
10896,48,7
10896,93,7
10897,24,6
10897,133,5
10897,21,2
10898,71,2
10898,133,3
10898,81,3
10899,60,7
10899,121,3
10899,71,3
10900,66,4
10900,29,3
10900,7,7
10901,64,4
10901,55,2
10901,104,4
10902,70,5
10902,103,7
10902,12,7
10903,59,2
10903,77,5
10903,58,3
10904,55,7
10904,90,3
10904,53,2
10905,8,7
10905,98,7
10905,31,7
10906,140,2
10906,12,2
10906,48,7
10907,92,6
10907,137,5
10907,11,4
10908,53,2
10908,28,4
10908,52,2
10909,16,2
10909,2,4
10909,144,5
10910,124,7
10910,27,3
10910,28,2
10911,28,5
10911,64,5
10911,76,6
10912,93,6
10912,109,7
10912,137,2
10913,93,4
10913,75,3
10913,138,6
10914,47,4
10914,106,4
10914,90,6
10915,32,4
10915,43,2
10915,70,7
10916,65,2
10916,113,6
10916,9,3
10917,93,7
10917,80,7
10917,51,2
10918,95,2
10918,128,5
10918,10,3
10919,150,5
10919,43,5
10919,32,4
10920,141,5
10920,128,3
10920,26,5
10921,16,3
10921,129,4
10921,38,6
10922,5,7
10922,149,5
10922,96,6
10923,85,7
10923,84,4
10923,126,2
10924,149,6
10924,142,3
10924,28,6
10925,117,7
10925,84,6
10925,22,7
10926,130,3
10926,4,4
10926,94,4
10927,87,2
10927,8,5
10927,43,7
10928,26,2
10928,120,2
10928,94,6
10929,22,4
10929,9,6
10929,96,2
10930,57,5
10930,99,3
10930,101,2
10931,7,5
10931,21,2
10931,119,3
10932,92,4
10932,88,5
10932,26,4
10933,54,4
10933,109,3
10933,143,4
10934,2,2
10934,112,2
10934,55,4
10935,138,6
10935,84,7
10935,10,7
10936,76,3
10936,93,6
10936,37,6
10937,110,7
10937,53,7
10937,5,7
10938,31,7
10938,119,7
10938,3,6
10939,28,4
10939,68,2
10939,83,3
10940,69,5
10940,145,2
10940,85,5
10941,121,5
10941,126,4
10941,150,5
10942,20,7
10942,108,2
10942,56,5
10943,5,7
10943,143,5
10943,62,7
10944,80,6
10944,54,6
10944,15,5
10945,9,2
10945,61,7
10945,101,7
10946,40,5
10946,49,5
10946,75,7
10947,72,5
10947,113,3
10947,115,6
10948,49,6
10948,102,5
10948,146,7
10949,61,3
10949,46,3
10949,71,7
10950,60,4
10950,83,2
10950,3,3
10951,68,5
10951,44,7
10951,148,6
10952,109,2
10952,92,5
10952,43,6
10953,95,5
10953,73,3
10953,36,6
10954,12,7
10954,131,7
10954,8,5
10955,111,7
10955,50,4
10955,57,4
10956,82,2
10956,54,3
10956,7,5
10957,140,6
10957,107,7
10957,68,5
10958,38,5
10958,137,2
10958,36,5
10959,60,7
10959,9,7
10959,76,4
10960,117,4
10960,132,2
10960,65,6
10961,128,3
10961,72,3
10961,25,6
10962,64,7
10962,4,4
10962,98,5
10963,24,6
10963,66,3
10963,138,5
10964,141,6
10964,45,2
10964,128,5
10965,56,7
10965,41,4
10965,49,5
10966,75,3
10966,44,5
10966,94,5
10967,140,2
10967,130,4
10967,90,2
10968,146,7
10968,61,5
10968,84,6
10969,14,7
10969,61,2
10969,85,7
10970,139,6
10970,145,4
10970,65,6
10971,29,5
10971,123,3
10971,121,6
10972,82,5
10972,71,2
10972,64,4
10973,27,4
10973,88,7
10973,49,5
10974,32,6
10974,70,6
10974,147,6
10975,132,7
10975,49,4
10975,14,2
10976,44,7
10976,140,3
10976,74,4
10977,144,4
10977,105,7
10977,41,4
10978,145,6
10978,130,2
10978,141,6
10979,20,6
10979,61,4
10979,139,7
10980,39,2
10980,141,7
10980,46,7
10981,141,4
10981,110,2
10981,48,2
10982,122,7
10982,136,4
10982,18,6
10983,64,5
10983,73,7
10983,83,6
10984,143,2
10984,17,3
10984,23,3
10985,136,2
10985,109,3
10985,149,2
10986,111,6
10986,73,3
10986,116,3
10987,119,4
10987,31,5
10987,147,3
10988,123,3
10988,108,2
10988,137,7
10989,2,3
10989,108,6
10989,120,7
10990,82,4
10990,61,3
10990,19,7
10991,147,3
10991,90,6
10991,40,5
10992,60,6
10992,103,7
10992,49,7
10993,2,3
10993,122,2
10993,49,4
10994,93,7
10994,35,4
10994,117,4
10995,97,5
10995,106,3
10995,40,6
10996,42,7
10996,74,3
10996,141,7
10997,124,7
10997,108,6
10997,137,2
10998,140,6
10998,103,3
10998,98,4
10999,38,6
10999,145,7
10999,62,5
11000,95,3
11000,113,2
11000,1,2
11001,32,6
11001,105,4
11001,117,6
11002,55,2
11002,51,7
11002,111,2
11003,75,6
11003,43,7
11003,20,5
11004,112,2
11004,75,2
11004,47,4
11005,109,6
11005,141,7
11005,117,3
11006,80,4
11006,97,4
11006,44,7
11007,11,5
11007,15,7
11007,35,7
11008,76,7
11008,114,2
11008,4,2
11009,130,6
11009,76,4
11009,74,4
11010,116,7
11010,114,7
11010,113,3
11011,20,6
11011,122,3
11011,149,6
11012,104,6
11012,10,7
11012,120,7
11013,53,5
11013,127,7
11013,49,6
11014,14,3
11014,68,6
11014,35,7
11015,45,6
11015,58,4
11015,13,3
11016,148,6
11016,98,5
11016,54,7
11017,85,2
11017,145,6
11017,39,6
11018,10,5
11018,20,2
11018,49,5
11019,14,6
11019,25,2
11019,120,5
11020,127,4
11020,73,4
11020,109,7
11021,58,2
11021,53,5
11021,141,3
11022,94,7
11022,79,4
11022,121,4
11023,54,4
11023,124,7
11023,128,3
11024,39,5
11024,35,3
11024,75,4
11025,132,7
11025,93,4
11025,84,4
11026,72,5
11026,90,3
11026,131,3
11027,92,7
11027,125,7
11027,129,6
11028,6,3
11028,84,4
11028,28,2
11029,126,4
11029,72,3
11029,84,7
11030,47,3
11030,88,3
11030,2,4
11031,10,6
11031,132,2
11031,12,4
11032,94,4
11032,24,2
11032,113,2
11033,1,7
11033,64,6
11033,91,3
11034,32,5
11034,146,5
11034,22,3
11035,19,3
11035,9,4
11035,116,3
11036,143,7
11036,91,6
11036,40,7
11037,125,2
11037,117,7
11037,6,6
11038,137,3
11038,94,6
11038,55,6
11039,47,2
11039,102,3
11039,50,5
11040,110,4
11040,27,4
11040,64,5
11041,55,6
11041,89,5
11041,107,4
11042,90,4
11042,28,5
11042,147,5
11043,67,7
11043,144,2
11043,120,7
11044,14,3
11044,103,6
11044,61,3
11045,82,3
11045,60,6
11045,86,2
11046,51,6
11046,35,6
11046,140,5
11047,123,3
11047,76,4
11047,52,5
11048,30,3
11048,103,4
11048,88,2
11049,99,4
11049,107,5
11049,149,2
11050,133,6
11050,16,5
11050,24,5
11051,14,6
11051,107,4
11051,119,2
11052,4,4
11052,60,4
11052,141,2
11053,119,5
11053,7,7
11053,15,6
11054,23,2
11054,13,4
11054,129,4
11055,73,2
11055,64,5
11055,132,4
11056,147,7
11056,141,5
11056,58,3
11057,142,5
11057,69,5
11057,90,5
11058,103,5
11058,102,5
11058,86,3
11059,117,6
11059,77,2
11059,36,6
11060,35,7
11060,99,6
11060,127,5
11061,141,5
11061,44,4
11061,63,3
11062,145,2
11062,31,2
11062,106,6
11063,5,6
11063,95,7
